scheme=M+MB+MR (Soft) fold=5 training_seed=42 epochs=50 batch_size=32 optimizer=AdamW lr=0.0001 weight_decay=0.0001 loss=soft-target CE (fixed table) scheduler=None early_stopping=False task=5class
epoch=001 loss=1.4763 acc=0.3199 sec=5.4
epoch=002 loss=1.3353 acc=0.4203 sec=4.7
epoch=003 loss=1.2435 acc=0.4918 sec=4.7
epoch=004 loss=1.1863 acc=0.5508 sec=4.8
epoch=005 loss=1.1109 acc=0.6010 sec=4.7
epoch=006 loss=1.0016 acc=0.6662 sec=4.7
epoch=007 loss=0.9666 acc=0.6989 sec=4.9
epoch=008 loss=0.9111 acc=0.7491 sec=4.9
epoch=009 loss=0.8525 acc=0.7867 sec=4.8
epoch=010 loss=0.8154 acc=0.8281 sec=4.9
epoch=011 loss=0.7870 acc=0.8482 sec=4.9
epoch=012 loss=0.7631 acc=0.8632 sec=4.7
epoch=013 loss=0.7308 acc=0.8959 sec=4.8
epoch=014 loss=0.7051 acc=0.9222 sec=4.9
epoch=015 loss=0.6914 acc=0.9285 sec=4.8
epoch=016 loss=0.6785 acc=0.9423 sec=4.9
epoch=017 loss=0.6666 acc=0.9536 sec=5.0
epoch=018 loss=0.6429 acc=0.9774 sec=5.1
epoch=019 loss=0.6437 acc=0.9724 sec=5.1
epoch=020 loss=0.6399 acc=0.9636 sec=5.1
epoch=021 loss=0.6177 acc=0.9824 sec=4.9
epoch=022 loss=0.6073 acc=0.9824 sec=4.8
epoch=023 loss=0.6002 acc=0.9925 sec=4.8
epoch=024 loss=0.6025 acc=0.9887 sec=4.8
epoch=025 loss=0.5978 acc=0.9925 sec=4.7
epoch=026 loss=0.5906 acc=0.9962 sec=4.7
epoch=027 loss=0.5883 acc=0.9962 sec=4.9
epoch=028 loss=0.5858 acc=1.0000 sec=4.8
epoch=029 loss=0.5808 acc=0.9987 sec=4.7
epoch=030 loss=0.5782 acc=1.0000 sec=4.9
epoch=031 loss=0.5826 acc=0.9987 sec=4.8
epoch=032 loss=0.5813 acc=0.9950 sec=4.9
epoch=033 loss=0.5880 acc=0.9937 sec=4.9
epoch=034 loss=0.5775 acc=0.9987 sec=4.8
epoch=035 loss=0.5732 acc=0.9987 sec=4.8
epoch=036 loss=0.5731 acc=0.9975 sec=5.2
epoch=037 loss=0.5686 acc=1.0000 sec=5.3
epoch=038 loss=0.5764 acc=0.9987 sec=5.1
epoch=039 loss=0.5765 acc=0.9962 sec=5.1
epoch=040 loss=0.5731 acc=0.9987 sec=4.9
epoch=041 loss=0.5675 acc=1.0000 sec=4.8
epoch=042 loss=0.5640 acc=0.9987 sec=4.8
epoch=043 loss=0.5618 acc=1.0000 sec=4.9
epoch=044 loss=0.5640 acc=1.0000 sec=4.8
epoch=045 loss=0.5624 acc=1.0000 sec=4.8
epoch=046 loss=0.5661 acc=0.9987 sec=4.9
epoch=047 loss=0.5661 acc=0.9975 sec=4.9
epoch=048 loss=0.5647 acc=0.9962 sec=5.0
epoch=049 loss=0.5659 acc=0.9987 sec=5.1
epoch=050 loss=0.5682 acc=0.9975 sec=5.0
