run: seed=2026 fold=1 variant=context label=Hard Label
train samples=794 eval samples=202 epochs=50
epoch 01/50 mean_loss=1.4834 lr=0.0001 elapsed=3.0s
epoch 02/50 mean_loss=1.2925 lr=0.0001 elapsed=2.9s
epoch 03/50 mean_loss=1.1705 lr=0.0001 elapsed=2.9s
epoch 04/50 mean_loss=1.0395 lr=0.0001 elapsed=2.8s
epoch 05/50 mean_loss=0.9406 lr=0.0001 elapsed=2.9s
epoch 06/50 mean_loss=0.8205 lr=0.0001 elapsed=2.9s
epoch 07/50 mean_loss=0.6726 lr=0.0001 elapsed=2.8s
epoch 08/50 mean_loss=0.5888 lr=0.0001 elapsed=2.9s
epoch 09/50 mean_loss=0.5601 lr=0.0001 elapsed=2.8s
epoch 10/50 mean_loss=0.4157 lr=0.0001 elapsed=2.9s
epoch 11/50 mean_loss=0.3029 lr=0.0001 elapsed=2.9s
epoch 12/50 mean_loss=0.2805 lr=0.0001 elapsed=2.9s
epoch 13/50 mean_loss=0.1979 lr=0.0001 elapsed=2.9s
epoch 14/50 mean_loss=0.2215 lr=0.0001 elapsed=2.9s
epoch 15/50 mean_loss=0.2327 lr=0.0001 elapsed=2.8s
epoch 16/50 mean_loss=0.1407 lr=0.0001 elapsed=2.9s
epoch 17/50 mean_loss=0.1268 lr=0.0001 elapsed=2.9s
epoch 18/50 mean_loss=0.1401 lr=0.0001 elapsed=2.9s
epoch 19/50 mean_loss=0.0884 lr=0.0001 elapsed=2.9s
epoch 20/50 mean_loss=0.1037 lr=0.0001 elapsed=2.8s
epoch 21/50 mean_loss=0.1159 lr=0.0001 elapsed=2.8s
epoch 22/50 mean_loss=0.1488 lr=0.0001 elapsed=2.9s
epoch 23/50 mean_loss=0.0987 lr=0.0001 elapsed=2.9s
epoch 24/50 mean_loss=0.0759 lr=0.0001 elapsed=2.9s
epoch 25/50 mean_loss=0.0616 lr=0.0001 elapsed=2.9s
epoch 26/50 mean_loss=0.0490 lr=0.0001 elapsed=2.9s
epoch 27/50 mean_loss=0.0436 lr=0.0001 elapsed=2.9s
epoch 28/50 mean_loss=0.0312 lr=0.0001 elapsed=2.9s
epoch 29/50 mean_loss=0.0386 lr=0.0001 elapsed=2.8s
epoch 30/50 mean_loss=0.0775 lr=0.0001 elapsed=2.9s
epoch 31/50 mean_loss=0.0730 lr=0.0001 elapsed=2.9s
epoch 32/50 mean_loss=0.0780 lr=0.0001 elapsed=2.9s
epoch 33/50 mean_loss=0.0289 lr=0.0001 elapsed=2.9s
epoch 34/50 mean_loss=0.0457 lr=0.0001 elapsed=2.9s
epoch 35/50 mean_loss=0.0226 lr=0.0001 elapsed=2.9s
epoch 36/50 mean_loss=0.0361 lr=0.0001 elapsed=2.8s
epoch 37/50 mean_loss=0.0157 lr=0.0001 elapsed=2.8s
epoch 38/50 mean_loss=0.0408 lr=0.0001 elapsed=2.9s
epoch 39/50 mean_loss=0.0581 lr=0.0001 elapsed=2.9s
epoch 40/50 mean_loss=0.0389 lr=0.0001 elapsed=2.9s
epoch 41/50 mean_loss=0.0332 lr=0.0001 elapsed=2.9s
epoch 42/50 mean_loss=0.0426 lr=0.0001 elapsed=2.9s
epoch 43/50 mean_loss=0.0352 lr=0.0001 elapsed=2.8s
epoch 44/50 mean_loss=0.0239 lr=0.0001 elapsed=2.9s
epoch 45/50 mean_loss=0.0441 lr=0.0001 elapsed=2.9s
epoch 46/50 mean_loss=0.0745 lr=0.0001 elapsed=2.9s
epoch 47/50 mean_loss=0.0475 lr=0.0001 elapsed=2.9s
epoch 48/50 mean_loss=0.0589 lr=0.0001 elapsed=2.9s
epoch 49/50 mean_loss=0.0442 lr=0.0001 elapsed=2.9s
epoch 50/50 mean_loss=0.0346 lr=0.0001 elapsed=2.9s
