run: seed=2026 fold=4 variant=context label=Hard Label
train samples=798 eval samples=198 epochs=50
epoch 01/50 mean_loss=1.4656 lr=0.0001 elapsed=3.0s
epoch 02/50 mean_loss=1.2753 lr=0.0001 elapsed=3.1s
epoch 03/50 mean_loss=1.1688 lr=0.0001 elapsed=3.0s
epoch 04/50 mean_loss=1.0635 lr=0.0001 elapsed=3.0s
epoch 05/50 mean_loss=0.9360 lr=0.0001 elapsed=3.0s
epoch 06/50 mean_loss=0.8212 lr=0.0001 elapsed=3.1s
epoch 07/50 mean_loss=0.7113 lr=0.0001 elapsed=3.0s
epoch 08/50 mean_loss=0.5907 lr=0.0001 elapsed=3.0s
epoch 09/50 mean_loss=0.5046 lr=0.0001 elapsed=3.1s
epoch 10/50 mean_loss=0.4213 lr=0.0001 elapsed=3.0s
epoch 11/50 mean_loss=0.3337 lr=0.0001 elapsed=3.0s
epoch 12/50 mean_loss=0.3170 lr=0.0001 elapsed=3.0s
epoch 13/50 mean_loss=0.2718 lr=0.0001 elapsed=3.1s
epoch 14/50 mean_loss=0.2042 lr=0.0001 elapsed=3.0s
epoch 15/50 mean_loss=0.1925 lr=0.0001 elapsed=3.0s
epoch 16/50 mean_loss=0.1547 lr=0.0001 elapsed=3.0s
epoch 17/50 mean_loss=0.1152 lr=0.0001 elapsed=3.0s
epoch 18/50 mean_loss=0.0759 lr=0.0001 elapsed=3.0s
epoch 19/50 mean_loss=0.0720 lr=0.0001 elapsed=3.0s
epoch 20/50 mean_loss=0.0477 lr=0.0001 elapsed=3.0s
epoch 21/50 mean_loss=0.0666 lr=0.0001 elapsed=3.0s
epoch 22/50 mean_loss=0.0584 lr=0.0001 elapsed=3.0s
epoch 23/50 mean_loss=0.0428 lr=0.0001 elapsed=3.0s
epoch 24/50 mean_loss=0.0588 lr=0.0001 elapsed=3.0s
epoch 25/50 mean_loss=0.0774 lr=0.0001 elapsed=3.1s
epoch 26/50 mean_loss=0.1103 lr=0.0001 elapsed=3.0s
epoch 27/50 mean_loss=0.0801 lr=0.0001 elapsed=3.1s
epoch 28/50 mean_loss=0.0857 lr=0.0001 elapsed=3.1s
epoch 29/50 mean_loss=0.1043 lr=0.0001 elapsed=3.0s
epoch 30/50 mean_loss=0.0684 lr=0.0001 elapsed=3.0s
epoch 31/50 mean_loss=0.0375 lr=0.0001 elapsed=3.1s
epoch 32/50 mean_loss=0.0478 lr=0.0001 elapsed=3.0s
epoch 33/50 mean_loss=0.0565 lr=0.0001 elapsed=3.0s
epoch 34/50 mean_loss=0.0489 lr=0.0001 elapsed=3.1s
epoch 35/50 mean_loss=0.0423 lr=0.0001 elapsed=3.0s
epoch 36/50 mean_loss=0.0398 lr=0.0001 elapsed=3.0s
epoch 37/50 mean_loss=0.0704 lr=0.0001 elapsed=2.9s
epoch 38/50 mean_loss=0.0629 lr=0.0001 elapsed=3.0s
epoch 39/50 mean_loss=0.0383 lr=0.0001 elapsed=3.0s
epoch 40/50 mean_loss=0.0517 lr=0.0001 elapsed=3.0s
epoch 41/50 mean_loss=0.0349 lr=0.0001 elapsed=3.1s
epoch 42/50 mean_loss=0.0343 lr=0.0001 elapsed=3.0s
epoch 43/50 mean_loss=0.0274 lr=0.0001 elapsed=3.0s
epoch 44/50 mean_loss=0.0278 lr=0.0001 elapsed=3.1s
epoch 45/50 mean_loss=0.0392 lr=0.0001 elapsed=3.1s
epoch 46/50 mean_loss=0.0572 lr=0.0001 elapsed=3.1s
epoch 47/50 mean_loss=0.0377 lr=0.0001 elapsed=3.1s
epoch 48/50 mean_loss=0.0421 lr=0.0001 elapsed=3.0s
epoch 49/50 mean_loss=0.0460 lr=0.0001 elapsed=3.0s
epoch 50/50 mean_loss=0.0375 lr=0.0001 elapsed=3.0s
